COMPANY_ID,TOTAL_DECLARED_PCT,OWNER_COUNT
3222,114.21,4
3223,58.66,1
3224,126.17,3
3225,57.02,1
3226,92.14,3
3227,63.23,2
3228,118.42,3
3229,95.01,4
3230,132.42,4
3231,63.75,2
3232,108.49,3
3233,91.72,3
3234,42.75,1
3235,78.53,2
3236,61.12,1
3237,115.46,3
3238,95.01,4
3239,48.02,1
3240,41.87,1
3241,95.01,4
3242,69.45,2
3243,95.01,4
3244,81.65,2
3245,127.03,4
3246,44.96,1
3247,97.34,4
3248,61.59,1
3249,86.25,2
3250,56.71,2
3251,128.91,4
3252,32.86,1
3253,47.18,1
3254,76.57,2
3255,108.49,3
3256,86.5,3
3257,32.45,1
3258,62.49,1
3259,90.01,3
3260,101.21,2
3261,103.5,3
3262,95.01,4
3263,128.68,3
3264,51.37,1
3265,95.01,4
3266,85.73,2
3267,62.89,1
3268,101.67,3
3269,62.5,1
3270,93.95,2
3271,80.38,2
3272,121.31,4
3273,63.86,1
3274,52.88,1
3275,52.48,1
3276,65.37,2
3277,113.44,3
3278,64.56,1
3279,145.36,4
3280,126.73,3
3281,95,3
3282,59.31,1
3283,91.49,3
3284,58.4,1
3285,88.34,3
3286,57.78,1
3287,115.02,3
3288,100.21,3
3289,122.99,4
3290,114.99,3
3291,89.21,2
3292,70.03,2
3293,95.01,4
3294,48.92,1
3295,84.29,2
3296,123.19,4
3297,97.04,4
3298,119.63,3
3299,48.42,1
3300,67.51,1
3301,66.24,1
3302,30.65,1
3303,94.58,3
3304,68.86,2
3305,33.68,1
3306,111.06,3
3307,134.3,4
3308,47.48,1
3309,30.2,1
3310,48.79,1
3311,95.01,4
3312,96.48,2
3313,95.01,4
3314,140.06,4
3315,68.18,3
3316,95.01,4
3317,95.21,2
3318,55.11,1
3319,144.24,4
3320,95.01,4
3321,31.73,1
3322,42.49,1
3323,91.76,2
3324,79.38,2
3325,142.6,4
3326,124.23,3
3327,95.01,4
3328,34.97,1
3329,110.47,2
3330,95.01,4
3331,111.18,2
3332,93.91,2
3333,132.72,3
3334,78.47,2
3335,31.73,1
3336,95.09,2
3337,34.69,1
3338,132.58,3
3339,61.1,1
3340,93.21,3
3341,71.08,2
3342,53.83,1
3343,95.01,4
3344,102.5,3
3345,123.4,3
3346,71.66,3
3347,131.82,3
3348,58.17,1
3349,59.08,1
3350,64.87,1
3351,32.12,1
3352,136.54,3
3353,111.72,3
3354,109.61,3
3355,66.5,1
3356,144.17,3
3357,35.72,1
3358,95,3
3359,36.9,1
3360,90.44,3
3361,86.28,2
3362,105.61,4
3363,90.15,2
3364,62.19,1
3365,39.04,1
3366,125.67,4
3367,76.62,2
3368,135.1,4
3369,113.25,3
3370,63.51,2
3371,145.81,4
3372,59.99,1
3373,99.29,3
3374,121.8,3
3375,88.32,2
3376,95.01,4
3377,84.78,2
3378,114.33,4
3379,41.88,1
3380,117,3
3381,114.46,4
3382,129.36,4
3383,77.79,2
3384,116.92,3
3385,69.14,1
3386,85.78,2
3387,95.01,4
3388,60.03,1
3389,117.12,3
3390,34.11,1
3391,68.35,1
3392,67.75,2
3393,105.46,2
3394,86.07,4
3395,135.94,4
3396,95.8,3
3397,141.09,4
3398,138.14,4
3399,66.2,2
3400,111.35,4
3401,123.08,3
3402,114.8,4
3403,124.05,3
3404,71.7,2
3405,106.77,3
3406,145.66,3
3407,118.25,4
3408,111.23,3
3409,126.94,4
3410,72.6,2
3411,145.25,4
3412,35.47,1
3413,109.03,3
3414,123.96,4
3415,77.69,2
3416,119.38,3
3417,60.82,1
3418,66.07,1
3419,126.39,4
3420,65.64,1
3421,69.35,2
3422,95.01,4
3423,90.75,3
3424,68.11,2
3425,105.28,3
3426,64.84,3
3427,31.5,1
3428,97.13,3
3429,139.82,4
3430,95.08,2
3431,95.01,4
3432,95.01,4
3433,64.28,2
3434,112.65,3
3435,31.1,1
3436,83.72,2
3437,78.99,2
3438,97.02,2
3439,125.15,3
3440,95.01,4
3441,75.33,2
3442,32.32,1
3443,69.13,3
3444,35.86,1
3445,131.13,4
3446,113.75,3
3447,104.87,3
3448,102.8,3
3449,95,3
3450,122.12,4
3451,124.39,3
3452,65.4,1
3453,69.76,3
3454,116.52,4
3455,95.01,4
3456,97.52,2
3457,91.47,2
3458,95.01,4
3459,60.44,1
3460,81,2
3461,110.84,2
3462,146.05,3
3463,41.9,1
3464,66.17,2
3465,128.9,4
3466,62.65,1
3467,95.01,4
3468,144.92,4
3469,95.01,4
3470,57.08,1
3471,55.42,1
3472,117.69,3
3473,138.48,3
3474,60.9,1
3475,87.48,3
3476,36.08,1
3477,116.16,4
3478,140.01,4
3479,105.67,3
3480,106.08,3
3481,48.33,1
3482,126.44,3
3483,135.47,4
3484,115.23,3
3485,117.08,4
3486,54.45,2
3487,95.01,4
3488,60.11,1
3489,90.79,2
3490,73.45,2
3491,95.01,4
3492,139.24,4
3493,95.01,4
3494,75.91,3
3495,60.96,2
3496,80.06,2
3497,40.25,1
3498,48.65,1
3499,95.01,4
3500,41.67,1
3501,122.82,3
3502,64.92,1
3503,63.97,2
3504,144.44,4
3505,56.19,1
3506,112.18,3
3507,78.95,2
3508,95.01,4
3509,57.07,1
3510,128.88,4
3511,46.05,1
3512,64.14,1
3513,138.88,4
3514,72.45,2
3515,117.64,4
3516,141.85,4
3517,68.52,2
3518,104.93,2
3519,43.32,1
3520,95.01,4
3521,94.06,3
3522,134.06,4
3523,94.63,3
3524,95.01,4
3525,57.07,1
3526,67.7,1
3527,64.9,2
3528,93.03,3
3529,34.75,1
3530,122.09,4
3531,48.67,1
3532,78.93,3
3533,47.04,1
3534,125.29,4
3535,145.23,4
3536,32.41,1
3537,55.9,1
3538,95.01,4
3539,111.21,2
3540,129.35,4
3541,116.02,4
3542,49.61,1
3543,61.33,2
3544,126.78,3
3545,35.84,1
3546,37.41,1
3547,103.51,3
3548,106.06,2
3549,135.32,4
3550,33.54,1
3551,95.01,4
3552,133.73,3
3553,63.22,2
3554,95.01,4
3555,68.79,2
3556,93.73,3
3557,135.82,3
3558,79.51,2
3559,118.92,3
3560,31.2,1
3561,83.63,2
3562,95.14,2
3563,87.8,3
3564,95.01,4
3565,95.01,4
3566,95.01,4
3567,63.22,1
3568,137.07,3
3569,59.92,1
3570,95.01,4
3571,113.64,3
3572,82.17,2
3573,77.42,2
3574,43.52,1
3575,133.6,4
3576,71.03,2
3577,70.76,2
3578,80.27,2
3579,58.84,2
3580,83.74,2
3581,97.15,4
3582,90.22,2
3583,60.89,2
3584,81.51,3
3585,57.67,2
3586,39.6,1
3587,88.19,2
3588,89.47,3
3589,41.36,1
3590,104.24,3
3591,83.7,2
3592,100.02,2
3593,86.62,2
3594,33.98,1
3595,97.48,2
3596,105.61,3
3597,63.67,1
3598,39.97,1
3599,114.48,4
3600,36.07,1
3601,74.01,2
3602,133.1,4
3603,90.61,3
3604,91.89,2
3605,46.91,1
3606,109.31,2
3607,141.88,3
3608,40.79,1
3609,62.45,2
3610,65.98,1
3611,95.01,4
3612,82.32,2
3613,81.63,2
3614,95.01,4
3615,131.27,3
3616,67.77,1
3617,86.79,3
3618,87.64,3
3619,95.87,2
3620,59.97,1
3621,104.18,3
3622,95.01,4
3623,87.86,2
3624,111.34,4
3625,58.89,1
3626,91.27,2
3627,103.91,2
3628,40.84,1
3629,93.11,4
3630,48.96,2
3631,66.29,1
3632,71.38,2
3633,86.41,2
3634,123.82,3
3635,61.92,1
3636,124.53,4
3637,60.01,2
3638,117.78,4
3639,83.58,2
3640,87,3
3641,95.01,4
3642,80.25,2
3643,67.58,2
3644,30.83,1
3645,81.75,2
3646,76.93,2
3647,87.3,2
3648,116.18,3
3649,139.24,4
3650,97.42,2
3651,138.42,3
3652,95.01,4
3653,91.62,2
3654,54.91,2
3655,56.1,1
3656,32.01,1
3657,115.02,3
3658,41.77,1
3659,61.78,2
3660,63.15,1
3661,139.42,4
3662,83.47,3
3663,95.01,4
3664,99.69,3
3665,35.84,1
3666,48.46,1
3667,93.24,2
3668,142.57,3
3669,44.5,1
3670,94.21,3
3671,94.59,2
3672,99.86,3
3673,63.31,1
3674,77.17,2
3675,83.41,3
3676,57.28,1
3677,95.01,4
3678,144.67,3
3679,118,3
3680,90.07,2
3681,57.96,1
3682,50.43,1
3683,94.84,3
3684,116.9,3
3685,118.61,3
3686,66.26,1
3687,97.15,2
3688,43.38,1
3689,131.85,3
3690,78.59,3
3691,112.16,3
3692,125.58,3
3693,143.57,4
3694,95.01,4
3695,95.01,4
3696,36.32,1
3697,85.94,3
3698,55.55,1
3699,32.35,1
3700,72.27,2
3701,75.16,2
3702,63.82,1
3703,60.59,1
3704,60.85,1
3705,81.67,3
3706,46.59,1
3707,43.73,1
3708,62.58,1
3709,104.72,3
3710,95.01,4
3711,95.01,4
3712,61.83,1
3713,95.01,4
3714,135.99,3
3715,111.94,4
3716,78.89,2
3717,95.01,4
3718,124.74,4
3719,55.11,1
3720,78.43,2
3721,49.27,1
3722,125.85,3
3723,95.01,4
3724,36.58,1
3725,125.86,3
3726,65.66,2
3727,127.7,3
3728,95.01,4
3729,95,3
3730,70.58,2
3731,106.76,3
3732,137.59,4
3733,97.95,2
3734,85.76,2
3735,50.01,1
3736,95.01,4
3737,86.57,2
3738,107.07,2
3739,95,3
3740,136.55,4
3741,143.31,4
3742,46.75,1
3743,110.97,3
3744,32.69,1
3745,62.96,1
3746,95.01,4
3747,67.89,1
3748,97.34,2
3749,58.89,1
3750,144.79,4
3751,69.38,1
3752,54.81,2
3753,124.37,3
3754,56.84,1
3755,95.01,4
3756,59.79,1
3757,53.19,1
3758,43.55,1
3759,114.37,3
3760,50.99,1
3761,122.54,4
3762,95.01,4
3763,80.5,2
3764,35.74,1
3765,82.85,3
3766,123.79,4
3767,118.05,3
3768,36.98,1
3769,61.65,1
3770,79.27,2
3771,106.93,3
3772,56.05,2
3773,45.5,2
3774,143.67,4
3775,138.11,4
3776,69.98,2
3777,100.38,3
3778,84.85,2
3779,50.67,1
3780,102.54,3
3781,89.64,2
3782,126.41,4
3783,79.29,3
3784,48.52,1
3785,118.89,3
3786,100.74,3
3787,95.01,4
3788,131.42,4
3789,95.01,4
3790,104.71,3
3791,95,3
3792,69.49,3
3793,104.41,3
3794,120.86,3
3795,48.92,1
3796,44.74,1
3797,95.01,4
3798,34.84,1
3799,83.21,2
3800,124.75,3
3801,95.01,4
3802,106.96,2
3803,97.62,2
3804,65.73,1
3805,116.74,3
3806,39.7,1
3807,84,2
3808,125.92,3
3809,46.31,2
3810,101.38,2
3811,80.76,2
3812,45.33,1
3813,88.7,2
3814,84.51,3
3815,52.45,1
3816,95.01,4
3817,83.24,3
3818,127.6,3
3819,37.48,1
3820,71.34,2
3821,85.29,2
3822,94.81,4
3823,53.22,1
3824,43.95,1
3825,95.01,4
3826,95.01,4
3827,123.12,3
3828,39.2,1
3829,114.62,3
3830,77.57,2
3831,92.05,2
3832,78.07,3
3833,72.36,2
3834,126.42,3
3835,94.37,2
3836,80.99,2
3837,66.47,2
3838,107.13,4
3839,80.83,2
3840,97.29,3
3841,108.14,3
3842,100.6,2
3843,55.84,2
3844,33.48,1
3845,51.92,1
3846,95.01,4
3847,57.36,1
3848,127.22,3
3849,95.01,4
3850,34.24,1
3851,129.76,4
3852,95.01,4
3853,131.83,3
3854,106.24,2
3855,80.67,2
3856,95.01,4
3857,40.78,1
3858,94.34,2
3859,82.44,3
3860,89.66,3
3861,71.9,2
3862,107.38,2
3863,99.91,4
3864,85.06,2
3865,84.01,2
3866,79.65,2
3867,98.77,2
3868,96.55,2
3869,113.35,4
3870,95.01,4
3871,95.01,4
3872,56.97,1
3873,133.17,4
3874,134.89,3
3875,129.76,3
3876,145.35,4
3877,57.79,1
3878,63.4,1
3879,53.62,2
3880,42.78,1
3881,100.24,2
3882,99.01,3
3883,129.25,3
3884,117.19,3
3885,125.48,3
3886,107.19,3
3887,95.01,4
3888,81.61,2
3889,95.18,2
3890,95.01,4
3891,106.53,3
3892,110.26,4
3893,44.44,1
3894,59.76,1
3895,98.13,3
3896,35.1,1
3897,95.01,4
3898,95.01,4
3899,108.64,2
3900,91.6,3
3901,117.93,3
3902,67.7,1
3903,114.17,3
3904,52.29,1
3905,95.01,4
3906,120.59,3
3907,102,2
3908,86.96,2
3909,42.28,1
3910,74.54,3
3911,133.75,4
3912,143.54,4
3913,59.34,2
3914,132.18,4
3915,101.29,2
3916,95.01,4
3917,54.53,1
3918,114.2,3
3919,76.47,2
3920,53.86,1
3921,85.28,2
3922,123.47,4
3923,83.28,4
3924,47.93,2
3925,62.17,1
3926,36.81,1
3927,98.33,3
3928,52.95,2
3929,95.01,4
3930,61.28,3
3931,35.42,1
3932,141.13,4
3933,69.18,2
3934,122.71,3
3935,131.25,3
3936,34.75,1
3937,119.41,3
3938,68.69,2
3939,95.01,4
3940,45.21,1
3941,138.98,4
3942,52.66,1
3943,56.31,1
3944,95.01,4
3945,107.02,4
3946,46.48,1
3947,121.02,3
3948,66.73,1
3949,133.27,3
3950,103.42,3
3951,59.74,2
3952,89.23,2
3953,96.88,3
3954,112.87,2
3955,65.15,1
3956,62.23,1
3957,116.55,3
3958,105.05,3
3959,37.68,1
3960,64.31,1
3961,112.99,3
3962,86.78,3
3963,52.06,1
3964,106.68,3
3965,48.36,1
3966,30.63,1
3967,77.47,2
3968,104.38,2
3969,121.62,4
3970,133.16,3
3971,120.29,3
3972,44.91,1
3973,119.6,4
3974,130.16,3
3975,61.2,2
3976,106.44,3
3977,139.93,4
3978,132.22,4
3979,58.47,1
3980,59.7,1
3981,133.91,4
3982,89.29,3
3983,96.03,2
3984,67.11,1
3985,51.47,2
3986,56.59,1
3987,85.16,2
3988,67.45,1
3989,56.39,1
3990,93.41,3
3991,30.03,1
3992,95.01,4
3993,49.94,1
3994,127.85,3
3995,53.37,1
3996,95.01,4
3997,112.23,4
3998,95.01,4
3999,100.19,2
4000,32.17,1
4001,122.49,4
4002,37.35,1
4003,32.19,1
4004,94.34,3
4005,96.85,2
4006,144.43,3
4007,77.81,2
4008,119.05,4
4009,135.01,3
4010,85.08,3
4011,136.32,3
4012,131.33,4
4013,63.68,1
4014,84.07,3
4015,82.74,2
4016,95.01,4
4017,95.01,4
4018,106.65,2
4019,63.06,3
4020,116.67,3
4021,119.67,3
4022,65.7,2
4023,127.09,4
4024,84.46,3
4025,85.06,2
4026,95.01,4
4027,118.65,3
4028,70.69,2
4029,71.84,2
4030,123.87,3
4031,68.45,1
4032,59.35,1
4033,68.93,2
4034,33.78,1
4035,72.94,2
4036,50.03,1
4037,65.23,1
4038,92.99,3
4039,51.45,2
4040,125.34,4
4041,111.56,3
4042,102.59,4
4043,89.79,3
4044,140.34,4
4045,61.11,2
4046,31.76,1
4047,65.77,2
4048,61.39,1
4049,41.13,1
4050,137.38,4
4051,114.99,3
4052,39.19,1
4053,46.03,1
4054,95.01,4
4055,86.5,2
4056,82.79,4
4057,59.45,1
4058,38.7,1
4059,52.89,2
4060,125.21,3
4061,79.32,2
4062,46.56,1
4063,94.39,3
4064,63.56,2
4065,114.78,3
4066,69.46,1
4067,122.82,3
4068,95.01,4
4069,131.94,4
4070,106.38,3
4071,88.87,2
4072,42.72,1
4073,68.91,1
4074,132.61,3
4075,41.9,1
4076,46.73,1
4077,125.02,4
4078,95.01,4
4079,136.07,3
4080,79.65,3
4081,44.24,1
4082,125.57,4
4083,33.08,1
4084,95.01,4
4085,105.89,3
4086,136.78,3
4087,129.38,4
4088,95.01,4
4089,63.39,1
4090,106.23,2
4091,113.11,4
4092,122.18,4
4093,108.89,3
4094,95.01,4
4095,100.41,2
4096,79.04,2
4097,95.01,4
4098,30.38,1
4099,133.4,3
4100,62.92,2
4101,31.93,1
4102,60.57,2
4103,81.93,2
4104,95.01,4
4105,54.25,2
4106,82.02,3
4107,95.01,4
4108,96.34,3
4109,122.33,3
4110,58.51,1
4111,140.93,4
4112,110.1,3
4113,122.26,4
4114,38.62,1
4115,76.05,2
4116,99.95,2
4117,53.86,1
4118,111.49,4
4119,67.31,1
4120,62.87,1
4121,134.53,4
4122,78.53,2
4123,53.21,1
4124,61.6,1
4125,105.6,3
4126,65.57,1
4127,129.9,4
4128,85.01,2
4129,141.59,4
4130,86.25,3
4131,95.01,4
4132,136.41,3
4133,65.74,2
4134,46.03,1
4135,67.98,2
4136,116.42,3
4137,44.95,1
4138,91.43,3
4139,98.78,2
4140,104.01,2
4141,92.65,2
4142,89.59,2
4143,114.67,4
4144,102.91,3
4145,30.01,1
4146,105.27,3
4147,120.69,3
4148,95.01,4
4149,69.58,1
4150,37.4,1
4151,58.6,2
4152,63.04,1
4153,95.01,4
4154,62.83,1
4155,83.72,2
4156,135.31,4
4157,52.17,1
4158,43.55,1
4159,95.01,4
4160,95.01,4
4161,89.81,3
4162,53.48,1
4163,115.63,3
4164,52.07,1
4165,76.06,2
4166,73.59,2
4167,65.69,2
4168,68.5,1
4169,116.6,3
4170,67.57,1
4171,95,3
4172,56.1,1
4173,42.58,1
4174,53.66,2
4175,78.55,2
4176,60.35,1
4177,91.64,4
4178,66.27,1
4179,53.63,1
4180,134.45,4
4181,44.46,1
4182,68.5,2
4183,108.3,4
4184,133.7,4
4185,116.93,4
4186,68.58,3
4187,101.9,4
4188,93.26,2
4189,95.01,4
4190,105.83,4
4191,133.72,3
4192,53.99,1
4193,84.81,3
4194,36.01,1
4195,52.23,1
4196,138.45,4
4197,36.8,1
4198,136.08,3
4199,47.98,1
4200,45.92,1
4201,56.19,1
4202,95.01,4
4203,35.12,1
4204,69.86,2
4205,51.26,1
4206,49.26,1
4207,61,1
4208,126.37,3
4209,83.06,2
4210,45.83,1
4211,59.41,2
4212,95.01,4
4213,102.51,2
4214,36.79,1
4215,65.03,1
4216,41.66,1
4217,93.02,2
4218,64.32,1
4219,138.25,3
4220,95.01,4
4221,89.13,2
4222,43.34,1
4223,96.06,2
4224,95.26,4
4225,145.18,4
4226,87.55,2
4227,124.09,4
4228,68.14,1
4229,106.54,2
4230,99.65,3
4231,38.8,1
4232,139.49,4
4233,77.07,2
4234,95.01,4
4235,91.32,2
4236,79.86,2
4237,115.7,3
4238,71.99,2
4239,68.05,1
4240,65.19,2
4241,82.88,3
4242,66.2,1
4243,82.54,3
4244,66.47,3
4245,95.01,4
4246,96.72,2
4247,95.01,4
4248,120.39,4
4249,65.93,1
4250,95.01,4
4251,67.92,1
4252,49.81,1
4253,95.01,4
4254,72.17,2
4255,64.69,1
4256,77.67,3
4257,62.31,2
4258,66.06,1
4259,57.04,1
4260,48.33,2
4261,130.33,3
4262,95.01,4
4263,45.42,1
4264,72.3,2
4265,74.23,2
4266,41.33,1
4267,95.01,4
4268,61.62,2
4269,106.6,2
4270,48.21,1
4271,79.86,2
4272,43.99,1
4273,42.73,1
4274,48.45,1
4275,117.66,3
4276,34.93,1
4277,96.23,4
4278,99.79,2
4279,31.09,1
4280,95.01,4
4281,95.01,4
4282,55.04,1
4283,123.91,4
4284,94,2
4285,52.9,1
4286,97.23,2
4287,95.01,4
4288,112.71,4
4289,137.88,3
4290,107.11,3
4291,54.91,1
4292,144.58,3
4293,49.73,1
4294,120.12,3
4295,66.85,2
4296,138.59,4
4297,32.15,1
4298,114.9,4
4299,124.49,3
4300,93.65,3
4301,112.82,3
4302,78.13,3
4303,111.81,4
4304,75.65,3
4305,109.28,3
4306,51.15,2
4307,111.55,3
4308,101,3
4309,95.01,4
4310,68.02,1
4311,144.84,4
4312,101.89,3
4313,59.28,1
4314,51.18,1
4315,103.15,4
4316,36.61,1
4317,95,3
4318,81.14,2
4319,117.36,3
4320,56.78,2
4321,58.26,2
4322,105.08,2
4323,51.63,1
4324,123.95,4
4325,118.03,3
4326,95.01,4
4327,55.14,1
4328,142.39,4
4329,104.9,2
4330,133.77,3
4331,88.95,2
4332,79.88,2
4333,95,3
4334,105.76,2
4335,95,3
4336,48.7,1
4337,117.43,2
4338,56.55,1
4339,95.01,4
4340,79.78,2
4341,132.54,3
4342,144.96,4
4343,103.15,2
4344,95.01,4
4345,88.78,3
4346,41.73,1
4347,85.51,2
4348,135.46,4
4349,68.25,3
4350,56.46,1
4351,139.11,4
4352,75.4,2
4353,136.25,3
4354,116.1,2
4355,145.89,4
4356,73.34,2
4357,119.39,3
4358,54.56,2
4359,60.61,2
4360,130.57,4
4361,81.85,2
4362,117.55,4
4363,63.14,2
4364,97.36,3
4365,135.53,3
4366,139.24,4
4367,127.82,4
4368,66.59,1
4369,95.01,4
4370,72.42,2
4371,85.84,2
4372,95.01,4
4373,58.58,1
4374,48.03,1
4375,112.18,4
4376,95.01,4
4377,54.59,1
4378,61.43,1
4379,112.89,3
4380,116.18,3
4381,84.62,2
4382,143.2,3
4383,106.89,3
4384,105.42,3
4385,95.01,4
4386,95.76,2
4387,75.84,2
4388,77.26,2
4389,35.76,1
4390,103.41,3
4391,97.18,3
4392,60.99,1
4393,138.28,4
4394,62.78,2
4395,118.27,2
4396,95.01,4
4397,51.86,1
4398,63.14,1
4399,83.93,2
4400,84.83,2
4401,121.49,4
4402,94.14,2
4403,108.52,3
4404,76.89,3
4405,35.35,1
4406,95.01,4
4407,31.64,1
4408,110.16,3
4409,131.34,3
4410,95.01,4
4411,130.14,3
4412,114.67,3
4413,77.45,2
4414,51.55,1
4415,109.82,3
4416,134.83,4
4417,69.67,2
4418,135.49,4
4419,129.32,3
4420,77.94,2
4421,95.01,4
4422,95.01,4
4423,49.1,2
4424,66.65,2
4425,138.79,4
4426,95.01,4
4427,65.09,1
4428,134.71,4
4429,109.85,2
4430,99.24,2
4431,63.19,1
4432,99.9,3
4433,120.8,3
4434,62.98,1
4435,39.76,1
4436,43.15,1
4437,95.01,4
4438,84.3,2
4439,135.65,3
4440,95.01,4
4441,42.33,1
4442,103.01,2
4443,72.77,2
4444,40.38,1
4445,110.33,3
4446,135.52,4
4447,70.03,2
4448,143.5,4
4449,72.74,3
4450,64.73,1
4451,111.28,3
4452,125.64,3
4453,86.15,4
4454,81.27,2
4455,110.65,4
4456,57.93,2
4457,95,3
4458,50.73,1
4459,79.62,2
4460,101.46,3
4461,104.91,2
4462,76.85,2
4463,60.67,2
4464,59.73,1
4465,100.59,3
4466,54.97,1
4467,122.97,3
4468,55.07,2
4469,62,1
4470,95.01,4
4471,140.23,3
4472,95.01,4
4473,107.63,3
4474,120.29,4
4475,139.38,4
4476,95.98,2
4477,114.96,3
4478,143.28,4
4479,144.7,4
4480,93.23,3
4481,120.26,3
4482,128.97,4
4483,129.29,4
4484,93.2,3
4485,132.94,4
4486,49.28,2
4487,115.13,3
4488,104.64,3
4489,84.39,3
4490,95,3
4491,89.13,3
4492,87.99,3
4493,59.61,2
4494,41.78,1
4495,96.92,2
4496,68.51,2
4497,103.92,3
4498,52.64,1
4499,54.67,1
4500,35.47,1
4501,131.09,3
4502,95.01,4
4503,100.55,2
4504,109.74,3
4505,57.32,1
4506,105.91,3
4507,89.51,2
4508,47.93,1
4509,44.48,1
4510,125.33,4
4511,50.88,1
4512,123.29,3
4513,94.07,3
4514,136.54,4
4515,46.95,2
4516,110.27,2
4517,117.9,4
4518,71.81,2
4519,105.33,4
4520,33.58,1
4521,102.47,2
4522,95.01,4
4523,98.72,2
4524,100.94,2
4525,95.01,4
4526,59.57,1
4527,85.35,4
4528,44.49,1
4529,114.47,3
4530,142.58,3
4531,91.3,2
4532,111.02,2
4533,95.01,4
4534,52.49,1
4535,90.08,3
4536,51.43,1
4537,76.63,3
4538,143.67,3
4539,55.47,1
4540,49.36,1
4541,47.46,1
4542,138.86,4
4543,74.97,2
4544,95.01,4
4545,50.92,1
4546,104.1,2
4547,95.01,4
4548,106.15,3
4549,116.44,3
4550,132.1,4
4551,122.37,4
4552,131.59,3
4553,121.19,4
4554,124.17,3
4555,100.56,2
4556,60.09,1
4557,98.22,2
4558,72.94,2
4559,103.74,3
4560,91.13,2
4561,121.77,4
4562,86.97,3
4563,34.28,1
4564,95.01,4
4565,95.01,4
4566,98.42,2
4567,90.78,2
4568,117.69,4
4569,121.11,4
4570,119.01,3
4571,142.16,4
4572,82.3,2
4573,61.92,1
4574,37.94,1
4575,144.6,4
4576,95.01,4
4577,96.11,3
4578,110.99,3
4579,83.5,2
4580,132.96,4
4581,134.06,4
4582,62.62,1
4583,145.41,3
4584,122.53,4
4585,128.07,4
4586,104.91,3
4587,62.98,1
4588,145.02,4
4589,64.75,2
4590,102.41,3
4591,54.45,1
4592,112.14,4
4593,47.85,1
4594,68.75,1
4595,103.86,4
4596,79.19,2
4597,49.77,1
4598,113.27,4
4599,41.56,1
4600,95.01,4
4601,31.85,1
4602,84.89,3
4603,42.1,1
4604,97.35,3
4605,84.04,3
4606,131.89,4
4607,57.02,1
4608,63.24,2
4609,142.31,4
4610,56.5,1
4611,95.01,4
4612,95.74,2
4613,118.5,4
4614,85.41,3
4615,129.16,4
4616,125.29,3
4617,85.58,2
4618,77.94,3
4619,103.97,3
4620,80.11,2
4621,130.08,4
4622,96.9,2
4623,116.03,3
4624,121.65,4
4625,91.33,2
4626,103.93,3
4627,38.8,1
4628,119.31,3
4629,140.04,3
4630,38.96,1
4631,120.31,4
4632,45.17,2
4633,111.62,3
4634,122.02,3
4635,31.82,1
4636,78.43,2
4637,60.31,2
4638,34.5,1
4639,144.25,4
4640,114.11,3
4641,117.32,3
4642,85.96,2
4643,105.86,4
4644,95.01,4
4645,136,4
4646,79.88,3
4647,118.91,4
4648,130.8,4
4649,80.67,2
4650,115.38,3
4651,68.22,1
4652,78.5,2
4653,66.04,1
4654,122.5,3
4655,133.72,4
4656,106.08,2
4657,40.82,1
4658,66.43,1
4659,65.33,2
4660,33.94,1
4661,71.99,2
4662,68.87,2
4663,126.1,4
4664,128.77,4
4665,113.05,4
4666,80.66,3
4667,115.66,3
4668,95,3
4669,69.32,2
4670,107.82,4
4671,141.86,4
4672,93.88,3
4673,95.01,4
4674,56.9,1
4675,133.71,4
4676,142.24,3
4677,69.44,2
4678,106.27,3
4679,103.13,2
4680,100.04,3
4681,95.01,4
4682,59.1,3
4683,62.5,2
4684,105.21,2
4685,39.11,1
4686,114.55,2
4687,120.28,4
4688,123.79,3
4689,115,4
4690,119.76,3
4691,114.89,4
4692,90.86,2
4693,105.76,3
4694,64.04,1
4695,135.71,4
4696,39.93,1
4697,100.25,3
4698,130.59,4
4699,77.27,2
4700,104.31,4
4701,145.54,4
4702,50.94,1
4703,131.33,4
4704,54,1
4705,126.42,3
4706,95.01,4
4707,79.49,2
4708,95.01,4
4709,37.21,1
4710,119.95,3
4711,101.94,3
4712,63.94,2
4713,117.76,3
4714,95.01,4
4715,59.85,2
4716,71.11,2
4717,101.55,2
4718,50.51,1
4719,44.62,1
4720,95.13,2
4721,63.66,2
4722,126.04,4
4723,64.28,1
4724,32.45,1
4725,132.92,3
4726,63.49,1
4727,53.14,1
4728,45.96,1
4729,115.49,3
4730,95.01,4
4731,64.23,1
4732,95.01,4
4733,37.26,1
4734,58.97,1
4735,112.12,4
4736,67.79,1
4737,38.57,1
4738,95.01,4
4739,56.99,1
4740,85.9,2
4741,135.93,4
4742,104.87,3
4743,95.01,4
4744,66.15,2
4745,100.17,3
4746,95,3
4747,36.54,1
4748,112.96,3
4749,138.35,4
4750,65.34,2
4751,54.88,1
4752,55.22,1
4753,64.32,1
4754,93,3
4755,107.83,3
4756,74.78,2
4757,136.29,4
4758,112.1,3
4759,124.35,3
4760,62.01,1
4761,146,4
4762,71.48,2
4763,59,1
4764,138.28,4
4765,62.46,1
4766,46.45,2
4767,30.69,1
4768,83.59,2
4769,95.01,4
4770,55.13,1
4771,89.71,2
4772,68.84,1
4773,83.43,3
4774,76.79,2
4775,132.68,4
4776,118.83,4
4777,115.86,4
4778,106.62,3
4779,48.38,2
