COMPANY_ID,COMPANY_UUID,LEGAL_NAME,TRADING_NAME,REGISTRATION_NUMBER,LEI_CODE,TAX_ID,INCORPORATION_DATE,INCORPORATION_COUNTRY_ID,HEADQUARTERS_COUNTRY_ID,INDUSTRY_ID,COMPANY_TYPE,EMPLOYEE_COUNT,ANNUAL_REVENUE_USD,PUBLIC_LISTED,STOCK_EXCHANGE,TICKER_SYMBOL,KYC_STATUS,KYC_VERIFIED_DATE,KYC_EXPIRY_DATE,KYC_RISK_RATING,PEP_ASSOCIATED,SANCTIONS_HIT,ADVERSE_MEDIA_FLAG,RELATIONSHIP_START_DATE,RELATIONSHIP_MANAGER_ID,CLIENT_SEGMENT,IS_ACTIVE,CREATED_AT,UPDATED_AT
4748,9efd04c7-eccb-43af-b458-922a6652303d,JJ Keller PARTNERSHIP,MetLife,REG-CHN-004748,,TAX-062839,2023-11-09,16,16,8,LLC,7585,70194.42,False,,,VERIFIED,2026-02-08,2027-02-08,HIGH,False,False,False,2025-03-12,,CORPORATE,True,2025-03-12 11:37:01,2026-06-24 16:17:29
4749,e34b3ede-dd73-43a3-8316-0ee8755cda28,Wolfram Research CORPORATION,OTC Markets,REG-IRN-004749,,TAX-231225,2023-04-05,14,14,6,LLC,3325,1365883.92,False,,,VERIFIED,2026-05-14,2027-05-14,LOW,False,False,False,2026-05-13,,CORPORATE,True,2026-05-13 10:15:32,2026-06-24 16:17:29
4754,071ca7b9-9360-4720-a0a6-0f95f074d12a,Russell Investments LLC,Uber,REG-DEU-004754,,TAX-374802,2021-01-23,3,3,10,CORPORATION,4456,184840.12,False,,,VERIFIED,2026-06-16,2027-06-16,HIGH,False,False,False,2026-06-15,,SME,True,2026-06-15 05:27:12,2026-06-24 16:17:29
4757,ccb20c40-086f-45b9-a1ea-68e41c595eea,Cloudspyre CORPORATION,IPHIX,REG-CAN-004757,,TAX-982285,2010-09-06,20,20,14,LLC,1377,2437722.84,False,,,VERIFIED,2026-06-22,2027-06-22,LOW,False,False,True,2026-06-16,,CORPORATE,True,2026-06-16 05:05:43,2026-06-24 16:17:29
4760,8c8f4a6d-5e94-4cb8-8115-61fdc523f74c,TransparaGov LLC,TransUnion,REG-DEU-004760,,TAX-664027,2011-03-03,3,3,1,TRUST,5997,268534.04,False,,,REJECTED,2026-05-27,2027-05-27,LOW,False,False,False,2025-09-30,,INSTITUTIONAL,True,2025-09-30 17:51:54,2026-06-24 16:17:29
4761,6aacfe59-9f72-4a17-b6ba-ff15237b46b9,Code for America FOUNDATION,Cloudmade,REG-CHE-004761,,TAX-578046,2005-07-08,8,8,6,CORPORATION,4410,993953.7,False,,,REJECTED,2026-05-30,2027-05-30,LOW,False,False,False,2018-01-29,,INSTITUTIONAL,True,2018-01-29 08:50:41,2026-06-24 16:17:29
4762,b4ef227e-2b75-4b60-82b1-776b26825e65,Fujitsu SOLE_PROP,Consumer Reports,REG-PAN-004762,,TAX-035425,2021-04-22,11,11,9,CORPORATION,5977,3489036.55,False,,,PENDING,2025-03-10,2026-03-10,MEDIUM,False,False,False,2025-01-10,,SME,True,2025-01-10 09:59:52,2026-06-24 16:17:29
4763,5a71c85c-9b57-4b02-8aae-724d500c613f,OnDeck CORPORATION,CoreLogic,REG-PAN-004763,,TAX-130099,1999-01-22,11,11,16,TRUST,1277,29357.51,False,,,PENDING,2013-02-26,2014-02-26,LOW,False,False,False,2012-05-13,,SME,True,2012-05-13 03:14:33,2026-06-24 16:17:29
4764,fc76d4ba-1f5c-41b6-9d6e-803d45f5f665,Allied Van Lines PARTNERSHIP,Zebu Compliance Solutions,REG-ARE-004764,,TAX-158559,2016-05-08,12,12,16,CORPORATION,1371,14351524.08,False,,,PENDING,2026-03-30,2027-03-30,LOW,True,False,False,2025-12-14,,SME,True,2025-12-14 19:36:47,2026-06-24 16:17:29
4765,4d6ddd09-ff29-4d02-adde-e7a46b2a70e4,KPMG LLC,Dun & Bradstreet,REG-USA-004765,,TAX-029726,2018-12-08,1,1,12,CORPORATION,2272,13406716.06,False,,,EXPIRED,2026-04-22,2027-04-22,LOW,False,False,False,2025-07-03,,CORPORATE,True,2025-07-03 12:51:02,2026-06-24 16:17:29
4766,cde5497f-2b6f-4c01-b355-6c3049b3898a,CoreLogic CORPORATION,Berkshire Hathaway,REG-SGP-004766,,TAX-852541,2010-07-26,6,6,8,CORPORATION,4775,4194443.25,False,,,EXPIRED,2025-11-18,2026-11-18,MEDIUM,False,False,False,2024-01-22,,CORPORATE,True,2024-01-22 12:35:34,2026-06-24 16:17:29
4767,2bde7dc3-d966-4631-897a-83ccab4ca9c3,Reed Elsevier LLC,GreatSchools,REG-BRA-004767,,TAX-715893,1999-08-27,18,18,3,SOLE_PROP,7246,872954.79,False,,,EXPIRED,2022-05-20,2023-05-20,LOW,False,False,False,2021-05-18,,CORPORATE,True,2021-05-18 11:42:26,2026-06-24 16:17:29
4768,51c2723b-776f-46a5-9db7-0b60774d4c82,Junyo LLC,OpenGov,REG-NLD-004768,,TAX-057421,2020-05-28,21,21,5,CORPORATION,6458,160413.51,False,,,VERIFIED,2026-02-26,2027-02-26,LOW,False,False,False,2024-07-04,,CORPORATE,True,2024-07-04 07:12:58,2026-06-24 16:17:29
4776,b5687388-d1c8-4eb7-81c3-6773b0866a9d,Amazon Web Services PARTNERSHIP,Junyo,REG-SGP-004776,,TAX-095914,2020-06-13,6,6,8,CORPORATION,5416,228382.58,False,,,VERIFIED,2025-07-28,2026-07-28,LOW,False,False,False,2023-09-28,,CORPORATE,True,2023-09-28 09:24:05,2026-06-24 16:17:29
4780,86029da8-12ab-4852-8944-02b0de0af802,Child Care Desk PARTNERSHIP,Cappex,REG-CHN-004780,,TAX-294714,2004-09-19,16,16,16,CORPORATION,3634,956250.9,False,,,REJECTED,2025-07-14,2026-07-14,MEDIUM,False,False,False,2021-06-23,,INSTITUTIONAL,True,2021-06-23 10:05:34,2026-06-24 16:17:29
4781,1f18b1b5-66d5-41e4-8629-71946fdc3c82,Innography CORPORATION,Innography,REG-USA-004781,,TAX-178579,1992-01-02,1,1,3,PARTNERSHIP,9587,148019.58,False,,,REJECTED,2010-03-13,2011-03-13,LOW,False,False,False,2002-05-10,,INSTITUTIONAL,True,2002-05-10 01:01:01,2026-06-24 16:17:29
4782,e93ed7b0-19ef-4ca9-8712-f4bda19137cd,SmartProcure SOLE_PROP,Vitals,REG-USA-004782,,TAX-022259,2007-08-23,1,1,12,CORPORATION,3060,9442017.34,False,,,PENDING,2025-07-30,2026-07-30,MEDIUM,False,False,False,2020-12-07,,SME,True,2020-12-07 15:28:08,2026-06-24 16:17:29
4783,e30604cb-6a36-4747-b01c-486b2e081d62,Computer Packages Inc SOLE_PROP,Vitals,REG-IND-004783,,TAX-917776,2000-11-02,17,17,1,LLC,6566,7082416.26,False,,,PENDING,2023-08-15,2024-08-15,MEDIUM,False,False,False,2022-11-05,,SME,True,2022-11-05 14:41:36,2026-06-24 16:17:29
4784,526c4332-7025-451b-b459-5ae3a18ae98f,Spokeo PARTNERSHIP,AreaVibes Inc.,REG-GBR-004784,,TAX-020954,2010-08-31,2,2,10,SOLE_PROP,2495,2134594.5,False,,,PENDING,2026-02-14,2027-02-14,LOW,False,False,False,2013-07-25,,SME,True,2013-07-25 14:49:22,2026-06-24 16:17:29
4785,97a61532-43cb-4b78-9f30-c376a59b846a,Poncho App CORPORATION,Apextech LLC,REG-DEU-004785,,TAX-997388,2010-01-18,3,3,9,PARTNERSHIP,2325,109575.75,False,,,EXPIRED,2016-06-27,2017-06-27,HIGH,False,False,False,2011-05-29,,CORPORATE,True,2011-05-29 18:17:28,2026-06-24 16:17:29
4786,75c23af1-5514-44bd-9d84-5d23e309d78d,FutureAdvisor SOLE_PROP,Recargo,REG-PAN-004786,,TAX-395208,2006-12-20,11,11,11,SOLE_PROP,6014,2767637.62,False,,,EXPIRED,2022-05-21,2023-05-21,LOW,False,False,False,2020-03-07,,CORPORATE,True,2020-03-07 09:15:03,2026-06-24 16:17:29
4787,4926422f-5cf7-4d4e-a9d8-7c935334ee48,(Leg)Cyte SOLE_PROP,Munetrix,REG-AUS-004787,,TAX-611862,2007-10-14,19,19,6,CORPORATION,9729,3176747.87,False,,,EXPIRED,2026-01-24,2027-01-24,LOW,False,False,False,2023-05-14,,CORPORATE,True,2023-05-14 12:59:18,2026-06-24 16:17:29
4789,84fd8b4d-d41b-42f4-8afc-8886e06b7072,Garmin LLC,Harris Corporation,REG-GBR-004789,,TAX-721826,2016-05-31,2,2,15,PARTNERSHIP,6118,949288.82,False,,,VERIFIED,2025-11-17,2026-11-17,MEDIUM,False,True,True,2025-04-05,,CORPORATE,True,2025-04-05 11:17:35,2026-06-24 16:17:29
4791,af57281a-18eb-44aa-9947-da4defa07e1f,Investormill LLC,GenoSpace,REG-IND-004791,,TAX-839343,2020-11-23,17,17,4,PARTNERSHIP,8128,574541,False,,,VERIFIED,2025-10-15,2026-10-15,LOW,False,False,False,2025-06-25,,INSTITUTIONAL,True,2025-06-25 06:58:53,2026-06-24 16:17:29
4794,ed0be86d-0731-4863-a380-2cb0acecf1a4,Simple Energy LLC,BuildZoom,REG-GBR-004794,,TAX-567864,2003-12-25,2,2,5,TRUST,8325,5252390.29,False,,,VERIFIED,2026-05-14,2027-05-14,HIGH,False,False,False,2009-09-14,,SME,True,2009-09-14 00:54:35,2026-06-24 16:17:29
4795,e47337da-bab2-4cb8-960f-7286a211d821,Zillow CORPORATION,PricewaterhouseCoopers (PWC),REG-JPN-004795,,TAX-178683,2000-03-01,5,5,3,TRUST,1309,199140.85,False,,,VERIFIED,2025-08-14,2026-08-14,HIGH,False,False,False,2023-02-11,,CORPORATE,True,2023-02-11 00:12:18,2026-06-24 16:17:29
4797,848c8fbb-d567-4281-b655-9144c0d72498,Tableau Software LLC,Inrix Traffic,REG-USA-004797,,TAX-828497,2015-06-23,1,1,5,CORPORATION,2448,14721504.59,False,,,VERIFIED,2026-04-29,2027-04-29,MEDIUM,False,False,False,2021-03-07,,CORPORATE,True,2021-03-07 18:58:30,2026-06-24 16:17:29
4798,383fe35e-ae91-442c-9a19-80199ae09ed7,Unigo LLC CORPORATION,National Van Lines,REG-MYS-004798,,TAX-415221,2019-11-29,23,23,3,LLC,3998,186309.43,False,,,VERIFIED,2026-03-25,2027-03-25,MEDIUM,False,False,False,2022-11-02,,CORPORATE,True,2022-11-02 20:31:34,2026-06-24 16:17:29
4800,72cdd3de-8599-49c1-b23a-e01c4e16f1d9,Vizzuality LLC,CostQuest,REG-CHN-004800,,TAX-949076,1996-12-01,16,16,5,CORPORATION,648,6930580.48,False,,,REJECTED,2026-06-11,2027-06-11,LOW,False,False,True,2014-07-22,,INSTITUTIONAL,True,2014-07-22 15:06:22,2026-06-24 16:17:29
4801,277b8de8-3578-459a-86e5-a38f857ef0e9,ideas42 PARTNERSHIP,Synthicity,REG-JPN-004801,,TAX-758311,2017-10-01,5,5,8,CORPORATION,3119,878002.47,False,,,REJECTED,2025-02-28,2026-02-28,LOW,False,False,False,2019-01-07,,INSTITUTIONAL,True,2019-01-07 13:30:20,2026-06-24 16:17:29
4802,62faed23-94e0-4d9f-a15b-e5bca4b251cd,Aquicore LLC,Stevens Worldwide Van Lines,REG-PRK-004802,,TAX-231395,1990-07-26,15,15,13,PARTNERSHIP,3319,29374305.17,False,,,PENDING,1993-06-02,1994-06-02,LOW,False,False,False,1991-05-24,,SME,True,1991-05-24 01:42:06,2026-06-24 16:17:29
4803,796d1e0c-4022-428e-8204-5aeb60d739d9,Russell Investments PARTNERSHIP,Civis Analytics,REG-CAN-004803,,TAX-813488,2021-08-23,20,20,6,LLC,7429,1990615.19,False,,,PENDING,2026-04-14,2027-04-14,MEDIUM,False,False,False,2026-03-27,,SME,True,2026-03-27 13:45:18,2026-06-24 16:17:29
4804,a0ea3af0-0786-4d80-bbb3-7d4d3744b75b,5PSolutions CORPORATION,"Graematter, Inc.",REG-CHE-004804,,TAX-863310,1994-06-25,8,8,15,PARTNERSHIP,1652,968234.86,False,,,PENDING,2004-10-29,2005-10-29,LOW,False,True,False,2001-02-28,,SME,True,2001-02-28 02:58:00,2026-06-24 16:17:29
4805,620167e0-767f-47bc-ab32-e8f181b0d143,SAP PARTNERSHIP,PlanetEcosystems,REG-CHE-004805,,TAX-428565,2023-05-15,8,8,8,CORPORATION,7786,635865.11,False,,,EXPIRED,2024-10-26,2025-10-26,LOW,False,False,True,2024-08-17,,CORPORATE,True,2024-08-17 22:28:56,2026-06-24 16:17:29
4806,4c23ad2d-dcb3-40d4-9ff0-6dafb6f5d25e,WebFilings FOUNDATION,Collective IP,REG-USA-004806,,TAX-238792,2021-08-27,1,1,16,PARTNERSHIP,815,98995.67,False,,,EXPIRED,2022-09-23,2023-09-23,LOW,False,False,True,2022-05-06,,CORPORATE,True,2022-05-06 23:50:53,2026-06-24 16:17:29
4807,6e21ac5d-1c4d-4242-bbed-8b82bd6c5428,Mango Transit LLC,STILLWATER SUPERCOMPUTING INC,REG-CAN-004807,,TAX-173814,2005-06-11,20,20,5,LLC,596,30328.48,False,,,EXPIRED,2019-11-29,2020-11-29,MEDIUM,False,False,False,2011-04-11,,CORPORATE,True,2011-04-11 23:32:09,2026-06-24 16:17:29
4809,db9daafa-e055-41d4-b174-e577688dfab8,mHealthCoach CORPORATION,Fujitsu,REG-HKG-004809,,TAX-191060,2019-05-15,7,7,1,CORPORATION,7097,11140695.86,False,,,VERIFIED,2026-01-14,2027-01-14,HIGH,False,False,True,2022-09-19,,CORPORATE,True,2022-09-19 02:22:21,2026-06-24 16:17:29
4812,455ae560-bebf-446d-9730-5f5d8e2295de,Be Informed CORPORATION,"Docket Alarm, Inc.",REG-JPN-004812,,TAX-616576,2016-11-03,5,5,11,CORPORATION,6088,11662654.96,False,,,VERIFIED,2026-05-15,2027-05-15,HIGH,False,False,False,2025-04-07,,SME,True,2025-04-07 07:55:06,2026-06-24 16:17:29
4813,6a5f4585-4a14-468c-816e-7aaa48a3a4d0,Harris Corporation PARTNERSHIP,Sophic Systems Alliance,REG-CAN-004813,,TAX-193121,2016-08-07,20,20,3,CORPORATION,7890,19234.7,False,,,VERIFIED,2025-10-25,2026-10-25,LOW,False,False,True,2025-09-08,,SME,True,2025-09-08 05:11:55,2026-06-24 16:17:29
4815,92022470-a566-4d09-ab94-2749117c4312,Genability SOLE_PROP,Adaptive,REG-GBR-004815,,TAX-697632,2000-11-08,2,2,2,CORPORATION,8873,7116178.93,False,,,VERIFIED,2025-09-24,2026-09-24,LOW,False,False,False,2010-08-05,,CORPORATE,True,2010-08-05 03:05:58,2026-06-24 16:17:29
4818,edd13ffb-e448-4ebc-86fe-9f95b1d51b2c,"Expert Health Data Programming, Inc. PARTNERSHIP","Urban Mapping, Inc",REG-USA-004818,,TAX-020797,2020-09-10,1,1,4,LLC,7100,2026172.29,False,,,VERIFIED,2025-08-27,2026-08-27,HIGH,False,False,False,2025-07-07,,CORPORATE,True,2025-07-07 15:29:19,2026-06-24 16:17:29
4820,f63aaf20-2701-4323-93e6-f14ffc8cc1d1,BlackRock PARTNERSHIP,"LegiNation, Inc.",REG-CAN-004820,,TAX-560284,2000-03-18,20,20,1,PARTNERSHIP,6488,207052.46,False,,,REJECTED,2025-06-17,2026-06-17,LOW,False,False,False,2018-10-22,,INSTITUTIONAL,True,2018-10-22 14:32:47,2026-06-24 16:17:29
4821,1144cf95-bbcb-4ddf-b2b5-ae39b6b3427c,US Green Data TRUST,Spikes Cavell Analytic Inc,REG-AUS-004821,,TAX-785472,2000-02-09,19,19,12,LLC,39,245326.11,False,,,REJECTED,2024-03-21,2025-03-21,HIGH,False,False,False,2022-06-26,,INSTITUTIONAL,True,2022-06-26 03:40:38,2026-06-24 16:17:29
4822,c5403b7b-86ba-4f25-b449-276d4a93c956,Legal Science Partners LLC,Center for Responsive Politics,REG-CAN-004822,,TAX-305272,1997-06-10,20,20,1,SOLE_PROP,1958,1076967.32,False,,,PENDING,2022-10-20,2023-10-20,LOW,False,False,False,2020-02-08,,SME,True,2020-02-08 13:46:47,2026-06-24 16:17:29
4823,d3519430-cadd-4d18-a1fa-36347547adc2,Weather Decision Technologies LLC,VitalChek,REG-MYS-004823,,TAX-862305,1998-08-04,23,23,15,CORPORATION,9593,514351.62,False,,,PENDING,2024-11-26,2025-11-26,LOW,False,False,False,2024-11-10,,SME,True,2024-11-10 14:17:32,2026-06-24 16:17:29
4824,6e2b5049-6ebb-4a5b-9c01-46ac23a5d6b2,"3 Round Stones, Inc. CORPORATION",Junyo,REG-SGP-004824,,TAX-553530,2014-05-08,6,6,16,CORPORATION,3821,32913.18,False,,,PENDING,2021-08-02,2022-08-02,MEDIUM,False,False,False,2018-12-05,,SME,True,2018-12-05 00:45:51,2026-06-24 16:17:29
4825,bc2be582-d05a-4cab-aaef-9996df8c712d,FutureAdvisor CORPORATION,NERA Economic Consulting,REG-CAN-004825,,TAX-681473,2011-05-13,20,20,7,CORPORATION,1535,1278045.27,False,,,EXPIRED,2026-03-06,2027-03-06,LOW,False,False,False,2023-07-07,,CORPORATE,True,2023-07-07 08:08:11,2026-06-24 16:17:29
4826,1de1f14c-0024-42dd-a184-0fc0c27e7b40,Capital Cube CORPORATION,Arpin Van Lines,REG-CAN-004826,,TAX-241937,2002-06-27,20,20,16,CORPORATION,1727,971661.55,False,,,EXPIRED,2010-06-11,2011-06-11,LOW,False,False,False,2006-06-04,,CORPORATE,True,2006-06-04 20:54:45,2026-06-24 16:17:29
4827,1d900bfa-31e2-417b-99c9-2259e76c8879,ClearHealthCosts CORPORATION,Captricity,REG-RUS-004827,,TAX-282071,2010-05-09,13,13,14,TRUST,8438,1712438.44,False,,,EXPIRED,2016-06-03,2017-06-03,HIGH,False,False,False,2011-04-21,,CORPORATE,True,2011-04-21 20:38:46,2026-06-24 16:17:29
4831,dd2d7f4e-d11c-457d-bd4d-169fb8ac8ab3,iTriage TRUST,karmadata,REG-CHE-004831,,TAX-811876,2019-10-02,8,8,9,CORPORATION,5419,13414899.97,False,,,VERIFIED,2025-11-16,2026-11-16,HIGH,False,False,False,2021-07-11,,INSTITUTIONAL,True,2021-07-11 18:27:04,2026-06-24 16:17:29
4833,c20b1f4f-2d64-4be4-b422-f5b40de47e96,Azavea CORPORATION,Splunk,REG-HKG-004833,,TAX-563867,2017-08-14,7,7,4,CORPORATION,5165,841368.66,False,,,VERIFIED,2025-12-30,2026-12-30,HIGH,False,False,False,2025-09-22,,SME,True,2025-09-22 19:38:51,2026-06-24 16:17:29
4837,324a48ff-a8ac-4a3c-b0e2-79eb1c3c4580,Roadify Transit LLC,OpenCounter,REG-USA-004837,,TAX-550291,2003-05-09,1,1,1,CORPORATION,785,634832.84,False,,,VERIFIED,2025-11-08,2026-11-08,LOW,False,False,False,2025-04-17,,CORPORATE,True,2025-04-17 11:50:10,2026-06-24 16:17:29
4840,08b659e2-d0f1-451c-9cc6-8e439c645e54,Russell Investments CORPORATION,Biovia,REG-DEU-004840,,TAX-681566,2022-01-20,3,3,13,CORPORATION,1962,731943.96,False,,,REJECTED,2025-04-10,2026-04-10,LOW,False,False,False,2023-01-08,,INSTITUTIONAL,True,2023-01-08 13:16:17,2026-06-24 16:17:29
4841,fa41dead-f5f3-4a4c-9ca7-58fbe62f436e,"HealthPocket, Inc. CORPORATION",InfoCommerce Group,REG-NLD-004841,,TAX-952822,1999-04-08,21,21,5,PARTNERSHIP,6281,1262585.46,False,,,REJECTED,2020-05-22,2021-05-22,LOW,False,False,False,2015-10-29,,INSTITUTIONAL,True,2015-10-29 17:59:26,2026-06-24 16:17:29
4842,3962e181-8111-4d61-85dc-b0de5ce57a0d,Smart Utility Systems CORPORATION,Mercaris,REG-GBR-004842,,TAX-929481,2007-02-28,2,2,15,CORPORATION,6549,3500074.47,False,,,PENDING,2021-08-14,2022-08-14,LOW,False,False,False,2018-05-23,,SME,True,2018-05-23 06:39:13,2026-06-24 16:17:29
4843,b3d4bcb6-5a86-4c45-9168-ff6039d0b361,Peterson's TRUST,Marlin Alter and Associates,REG-DEU-004843,,TAX-033980,2000-09-29,3,3,14,TRUST,6649,21192438.74,False,,,PENDING,2024-10-05,2025-10-05,LOW,False,False,False,2022-05-01,,SME,True,2022-05-01 09:34:39,2026-06-24 16:17:29
4844,9d9f83c5-966a-45be-863c-4a55d00ef517,Robinson + Yu CORPORATION,SocialEffort Inc,REG-JPN-004844,,TAX-382485,2004-04-12,5,5,7,CORPORATION,3158,328909.9,False,,,PENDING,2012-11-12,2013-11-12,LOW,False,False,False,2007-09-28,,SME,True,2007-09-28 01:36:51,2026-06-24 16:17:29
4845,8996410f-af09-4fa2-9b97-9ecec615d6de,Equilar CORPORATION,SpaceCurve,REG-DEU-004845,,TAX-075381,2000-01-02,3,3,16,LLC,1333,1770126.65,False,,,EXPIRED,2015-08-02,2016-08-02,LOW,False,False,False,2014-07-06,,CORPORATE,True,2014-07-06 22:01:21,2026-06-24 16:17:29
4846,362ea854-fb6d-4224-a1b4-956bbe7ee3dc,OpenCounter TRUST,Rivet Software,REG-PRK-004846,,TAX-332546,2012-05-25,15,15,4,CORPORATION,5103,129175.61,False,,,EXPIRED,2025-09-07,2026-09-07,LOW,False,False,False,2018-08-04,,CORPORATE,True,2018-08-04 17:51:41,2026-06-24 16:17:29
4847,7a15127d-a546-4434-83b2-336b19346961,"Marinexplore, Inc. LLC",TransUnion,REG-GBR-004847,,TAX-545644,2016-09-07,2,2,3,CORPORATION,9726,98616.34,False,,,EXPIRED,2021-05-19,2022-05-19,LOW,False,False,False,2019-01-28,,CORPORATE,True,2019-01-28 23:50:05,2026-06-24 16:17:29
4848,0c86aa67-fb88-4288-ba5f-75dd685fcc97,Patently-O CORPORATION,Practice Fusion,REG-JPN-004848,,TAX-111882,2015-02-25,5,5,11,TRUST,9976,26658.25,False,,,VERIFIED,2025-10-03,2026-10-03,HIGH,False,False,False,2024-11-21,,CORPORATE,True,2024-11-21 07:53:59,2026-06-24 16:17:29
4849,d3ee97c7-c7c5-48a0-bb6f-ebdd27c6a3f1,Ez-XBRL CORPORATION,AccuWeather,REG-AUS-004849,,TAX-020655,2007-05-06,19,19,4,LLC,671,1754681.42,False,,,VERIFIED,2026-02-22,2027-02-22,LOW,False,False,False,2022-12-13,,CORPORATE,True,2022-12-13 03:41:49,2026-06-24 16:17:29
4855,d08e8fad-ec50-4662-a234-22de963f322e,YourMapper LLC,Yelp,REG-JPN-004855,,TAX-037929,2023-11-09,5,5,9,LLC,1256,294954.07,False,,,VERIFIED,2026-03-22,2027-03-22,LOW,False,False,False,2025-10-06,,CORPORATE,True,2025-10-06 04:18:41,2026-06-24 16:17:29
4858,87907724-067d-4f33-b4d7-d46944257a56,U.S. News Schools LLC,Inrix Traffic,REG-LUX-004858,,TAX-183154,2019-12-08,22,22,10,PARTNERSHIP,3392,5757172.74,False,,,VERIFIED,2025-11-08,2026-11-08,MEDIUM,True,False,False,2024-07-29,,CORPORATE,True,2024-07-29 17:48:55,2026-06-24 16:17:29
4860,93cfde17-ee0b-40a2-a831-11fb09323c84,Weather Underground PARTNERSHIP,DataWeave,REG-DEU-004860,,TAX-395602,2009-09-20,3,3,13,LLC,817,9404372.52,False,,,REJECTED,2026-05-01,2027-05-01,LOW,False,False,False,2026-04-27,,INSTITUTIONAL,True,2026-04-27 14:04:19,2026-06-24 16:17:29
4861,600c0f42-75b9-480a-ac17-562bac806d56,Noveda Technologies LLC,Avvo,REG-SGP-004861,,TAX-907542,1997-08-04,6,6,2,SOLE_PROP,7895,1779246.72,False,,,REJECTED,2006-10-23,2007-10-23,LOW,False,False,False,2003-07-04,,INSTITUTIONAL,True,2003-07-04 08:24:29,2026-06-24 16:17:29
4862,2a3bb104-0d91-4cbe-bbe2-ee45a4e9a5c5,CGI LLC,Compliance and Risks,REG-USA-004862,,TAX-927739,2012-10-09,1,1,2,CORPORATION,902,823690.45,False,,,PENDING,2019-07-14,2020-07-14,LOW,False,False,False,2017-07-19,,SME,True,2017-07-19 18:36:08,2026-06-24 16:17:29
4863,ce8e1de5-80fd-4995-9fe0-cb0bcd04e8f3,SpotHero.com CORPORATION,Cambridge Information Group,REG-NLD-004863,,TAX-793131,1997-02-18,21,21,1,LLC,4010,562339.85,False,,,PENDING,2010-07-19,2011-07-19,LOW,False,False,False,1999-12-26,,SME,True,1999-12-26 20:53:20,2026-06-24 16:17:29
4864,51c6f381-e05c-4320-ae38-f7454e83d7d9,IBM LLC,ReciPal,REG-HKG-004864,,TAX-852693,2015-05-21,7,7,1,PARTNERSHIP,8571,12634788.73,False,,,PENDING,2026-05-19,2027-05-19,LOW,False,False,False,2024-10-20,,SME,True,2024-10-20 16:08:44,2026-06-24 16:17:29
4865,9c5d16c8-a05a-4f25-812a-d834ce473955,Social Health Insights SOLE_PROP,mHealthCoach,REG-USA-004865,,TAX-399984,2018-12-23,1,1,9,LLC,5946,483548.22,False,,,EXPIRED,2020-04-02,2021-04-02,HIGH,False,False,False,2019-11-08,,CORPORATE,True,2019-11-08 04:34:44,2026-06-24 16:17:29
4866,a8b054e6-8634-4f9f-a1ee-d53df82b4164,Zoner LLC,MuckRock.com,REG-JPN-004866,,TAX-731904,2011-04-26,5,5,2,LLC,1509,2691435.56,False,,,EXPIRED,2020-06-04,2021-06-04,LOW,False,False,False,2017-10-12,,CORPORATE,True,2017-10-12 17:58:56,2026-06-24 16:17:29
4867,f86470c4-9329-4d2c-8af1-33e98d41b690,Ensco CORPORATION,Kroll Bond Ratings Agency,REG-IRN-004867,,TAX-390986,1997-10-11,14,14,14,CORPORATION,2526,758677.3,False,,,EXPIRED,2022-03-07,2023-03-07,LOW,False,False,False,2015-08-04,,CORPORATE,True,2015-08-04 17:11:16,2026-06-24 16:17:29
4868,44767ad5-33b9-4ea5-a68c-48fc83d58421,VitalChek LLC,Charles River Associates,REG-SGP-004868,,TAX-620154,2020-03-22,6,6,10,CORPORATION,5990,473140.34,False,,,VERIFIED,2025-09-15,2026-09-15,HIGH,False,False,False,2021-04-10,,CORPORATE,True,2021-04-10 02:12:04,2026-06-24 16:17:29
4870,ee65f5f6-c6e4-4234-becd-378f8a7b3659,Fastcase LLC,Navico,REG-SGP-004870,,TAX-366078,2020-01-24,6,6,15,LLC,7503,97767.13,False,,,VERIFIED,2026-03-06,2027-03-06,LOW,False,False,False,2025-12-24,,INSTITUTIONAL,True,2025-12-24 02:34:37,2026-06-24 16:17:29
4880,c6d77000-a5bf-412e-989b-1a6d0f1797d0,Dabo Health TRUST,VitalChek,REG-USA-004880,,TAX-055185,2011-10-17,1,1,12,CORPORATION,4757,6927965.38,False,,,REJECTED,2025-11-19,2026-11-19,LOW,False,False,False,2024-09-03,,INSTITUTIONAL,True,2024-09-03 01:17:50,2026-06-24 16:17:29
4881,c705b366-21f6-4a81-95dd-97eb0e884e4b,Lawdragon CORPORATION,Vimo,REG-RUS-004881,,TAX-404174,2011-06-28,13,13,2,CORPORATION,8588,4237465.97,False,,,REJECTED,2025-10-16,2026-10-16,LOW,False,False,False,2019-10-12,,INSTITUTIONAL,True,2019-10-12 06:12:07,2026-06-24 16:17:29
4882,97b7e4b6-3f7f-488a-abf6-ec7e02739c89,Thomson Reuters LLC,Rivet Software,REG-HKG-004882,,TAX-344262,1996-06-14,7,7,10,LLC,9974,2391771.25,False,,,PENDING,2024-03-21,2025-03-21,LOW,False,False,False,2010-07-03,,SME,True,2010-07-03 20:42:42,2026-06-24 16:17:29
4883,f8795677-f696-4776-b3c4-c286b8c28466,iRecycle CORPORATION,Vimo,REG-SGP-004883,,TAX-146005,2009-09-23,6,6,7,LLC,6827,46355.83,False,,,PENDING,2019-06-20,2020-06-20,MEDIUM,False,False,False,2019-06-09,,SME,True,2019-06-09 11:25:07,2026-06-24 16:17:29
